"TITLE","TEXT"
"2021년 실적은 A+, 올해도 고성장 지속 전망","애니플러스 2021년 실적은 매출액 490억원 (YoY 208.7%)과 영업이익 130억원 (YoY 흑전, OPM 26.5%)를 기록하며 사상 최대 실적을 기록했다. 부문별 실적은 콘텐츠(애니메이션 유통 등) 223억원 (YoY +79.0%), 기타(전시 및 드라마) 233억원 (YoY +1,686.7%), 상품 (굿즈) 35억원 (YoY +64.9%)을 시현했다. 전 사업 부문별로 고른 성장세가 나타났으며 실적 성장의 주요 요인은 국내외 OTT시장 확대에 따른 콘텐츠 매출 성장 위매드의 자체 제작 드라마 흥행 미디어앤아트의 전시회 흥행에 기인한다. 동사는 2021년을 기점으로 단순 애니메이션 유통을 넘어 종합 콘텐츠 기업으로의 변화에 성공했다. 2022년에는 보유 현금을 기반으로 공격적인 M&A까지 추진하며 가파른 실적 성장을 이어갈 것으로 전망한다. I. 콘텐츠 부문: 2021년 국내외 OTT시장 지속 성장에 따라 동사 애니메이션의 판매량 확대가 이뤄졌으며 2022년 콘텐츠 매출액은 전년대비 38% 성장한 308억원 수준을 달성할 것으로 전망한다. 근거는 아마존 및 HBO 등의 신규 OTT업체의 국내 진출에 따른 수혜 연간 100편 (YoY +20편) 규모의 신작 출시에 기인한다. II. 전시 및 드라마: 2021년 드라마 부문은 자회사 위매드의 ‘옷소매붉은끝동’이 대흥행하며 161억원의 매출을 달성했다. 올해는 총 3편(YoY +1편)의 드라마 제작 OTT채널로의 유통망 확대가 전망된다. 전시 부문은 자회사 미디어앤아트의 ‘요시고 사진전’, ‘우연히 웨스 앤더슨’ 등의 전시회가 흥행하며 73억원의 매출을 기록했다. 올해는 위드코로나 본격화 4개의 전시장 구축(YoY +1개)에 따른 수혜가 예상된다. 2022년 전시 및 드라마 부문 매출액은 전년대비 46.5% 성장한 341억원으로 추정한다. 애니플러스 2022년 실적은 매출액 709억원 (YoY +44.7%)과 영업이익 189억원 (YoY +45.2%, OPM 26.6%)으로 전망한다. 올해는 국내외 OTT시장 성장에 따른 애니메이션 판매량 확대 지속 위드코로나 본격 시행에 따른 전시 부문의 영업 정상화 드라마 총 제작 편수 확대를 통한 실적 고성장이 이어질 것으로 예상한다. 다만 2022년에는 전환사채 관련 100억원 이상의 파생상품평가손실(회계적 비용)이 예상되기 때문에 당기순이익의 감소가 예상된다. 2023년 예상실적 기준 PER은 약 7배 수준으로 주가 매력도 또한 부각되는 상황이기 때문에 향후 실적 성장과 함께 벨류에이션 리레이팅이 동반될 것으로 예상한다. 애니플러스의 약진을 기대해도 좋다. "
Thanks to 포켓몬빵,"12M Fwd EPS에 음식료 업종 평균 PER을 30% 할증한 14배를 Target PER로 적용. 2022년 1분기 SPC삼립의 연결 매출액은 7,170억원(+10% yoy, -14% qoq), 영업이익은 142억원(+36% yoy, -48% qoq)으로 종전 대신증권 추정 영업이익 152억원은 하회할 전망이나 컨센서스 영업이익 135억원 상회 전망 - 2월 말 출시된 신제품 판매 호조 영향과 가격 인상 효과로 Bakery 매출액은 +11% yoy, 매출 상승에 따른 가동률 개선 및 제품 믹스 개선으로 영업이익률은 7%(+0.4%p yoy)로 추정 - 연초 계약 단가 협상으로 맥분 매출액은 두자릿 수의 성장세를 시현할 것으로 예상되며 투입원가의 시차 발생으로 맥분 영업이익률은 전년 수준으로 Food 이익 증가의 대부분이 맥분에서 발생할 전망 - 물류 고객사 확대 및 단체급식, 컨세션향 식자재 유통 매출 회복으로 GFS 매출액은 +6% yoy, 영업이익은 흑자전환 기대. 최근 인기를 끌고 있는 Bakery 신제품 매출액은 2분기 온기 반영될 것으로 예상 - 이에 Bakery 실적 추정치를 상향 조정 하였으나 2분기 말부터 원맥 매입 단가 상승이 예상되어 Food 내 맥분 부문의 영업이익률 추정치를 하향 조정. 이에 2022년 영업이익 추정치의 변동 폭은 크지 않음 - 연중 맥분 부문의 계약 단가 추가 협상 시 혹은 신제품 CAPA 확대 시 실적 추정치 상향 조정 계획. "
사업 효율화를 통한 어닝 서프라이즈 전망,"동사는 주요 전방산업인 OLED 업황이 견조한 가운데 구조조정, 생산 효율화를 통해 마진 개선 시현 중이며 이에 따라 시장 기대치 크게 상회하는 호실적 전망. 향후 제품 및 고객사 다변화 기대된다는 점도 매력적. 동사 목표주가를 기존 70,000원에서 78,000원으로 상향하고 투자의견Buy 유지. 목표주가 상향 배경은 실적 전망치를 상향했기 때문. 목표 PER은 OLED 성장세 둔화를 고려해 19.4배에서 17배로 하향하나 현재 주가는견조한 실적 및 업황 고려시 저평가 구간이라고 판단동사 2022년 영업이익을 1,289억원(+33.3% y-y)수준으로 전망하며 이는컨센서스를 12.4% 상회하는 수준. 당사 기존 전망 대비로는 약 13.7% 상향했는데 주된 배경은 OLED 등 업황이 견조한 가운데 적자 사업부 구조정, 생산 효율화 영향으로 영업이익률을 기존 대비 2.7%p 상향했기 때문향후 지속적인 구조조정 및 생산 효율화로 마진 추가 개선이 기대되는 점과 제품 및 고객사 다변화로 인한 실적 추가 상향 가능성이 높다는 점도긍정적. 동사 1분기 영업이익은 컨센서스를 약 34.8% 상회하는 302억원(+121.9% y-y)을 기록하며 어닝 서프라이즈 기록할 전망. 적자 사업부 구조조정 효과 및 생산 효율화로 인한 마진 개선이 서프라이즈 요인. 하반기 성수기로진입하면서 효과는 더욱 커질 것으로 전망계속되는 어닝 서프라이즈와 높은 이익 가시성에도 동사 밸류에이션은 역사적 PER 밴드 하단 수준. 향후 제품 및 고객 다변화가 본격화되는 경우실적 추가 상향 및 밸류에이션 확대가 기대되어 현재 주가는 매력적인 수준이라고 판단. 영업이익률14.2 18.4 21.9 22.8 23.3 세전이익(지배)순이익. "
최대실적 지속 경신 예상,"2022년 1분기 추정 순이익은 8,140억원으로 시장 기대치를 상회하며 역대 최대실적 달성 예상. 이자이익 증가세가 이어지는 가운데 충당금 부담이 낮게 유지되고 타 은행지주와 달리 비이자이익 감소 폭 또한 크지 않을 것으로 보여 호실적 시현이 가능할 전망. 구조적 성장과 경상 수익성 개선추세가 지속되고 있어 1분기 실적에 대한 긍정적 평가가 예상되며, 최근 중간배당 기준일을 확정하면서 주주환원 측면에서도 적극적 의지를 보여주고 있다는 점 역시 고무적. 1분기 중 은행 NIM이 5bp 상승하면서 이자이익 성장을 견인할 전망. 추가 기준금리 인상 가능성을 감안하면 2022년 연간 NIM은 1.5%에 달할 것으로 보여 10bp 이상 큰 폭의 마진상승이 예상됨. 대출성장률은 1분기 가계대출 억제조치로 1% 수준에 그칠 것이나 2분기 이후로는 성장재개가 가능할 전망. 금융당국 권고로 지난 4분기 추가 1,600억원의 준비금을 적립한데다 상환유예 대출에 대해서도 담보비율이 80%를 상회하고 충당금 또한 20%가량 적립된 것으로 보여 대손부담이 크지 않음. 올해 증권사의 경우 실적 관련 불확실성이 큰 데다 보험사 역시 2분기 이후로는 손해율 상승압력이 예상되어 금융지주 가운데 이익관리 측면에서 상대적으로 유리한 환경. 카드부문 감익은 불가피하나 가맹점수수료 인하 영향은 연간 500억원 미만에 그칠 것으로 보여 영향이 미미. 동사에 대한 목표주가 18,500원과 업종 최선호주 의견을 유지함. 경상 수익성 개선추세가 이어지는 가운데 예상 배당수익률 또한 6%를 상회할 것으로 보여 긍정적 주가흐름을 전망함. "
"K-CAB 성장 잠재력, 장기관점에서 관심 필요하다","동사는 전통적으로 전문의약품 중심의 제약사이다. 2021년 연결 매출액은 7,698억원이고 매출비중은 전문의약품 91.5%, HB&B(건기식, 화장품, 기능성음료 등) 8.5%이다. 전문의약품에서는 수액제 매출이 연간 926억원, 순환기 1,194억원이다. 2021년부터 미국 MSD의 백신(가다실, 자궁경부암백신), 슈가논(당뇨병제, 동아에스티) 등의 상품 유통계약을 맺고, 연간 1,924억원의 상품 매출이 신규로 발생했다. 2022년에는 자체 상품 K-CAB 고성장 등으로 매출과 이익이 고성장이 가능할 전망이다. 소화성 위궤양치료제 K-CAB의 국내 매출 고성장 지속된다. 기존의 PPI와 H2RA(H2수용체길항제)단점을 개선하면서 K-CAB의 처방이 급성장 중이다. 2020년 K-CAB 매출액은 812억원(YoY +134%)이고, 2021년에는 유통재고 소진으로 매출액은 785억원으로 소폭 감소했지만, 실제 처방은 1,096억원으로 전년대비 44.0% 증가했다. 따라서 2022년 K-CAB의 매출액은 1,010억원(YoY +28.7%)으로 증가할 전망이다. 2022년 5월쯤에는 구강붕해제로 국내 출시가 예정(자체 마케팅)되어 있어 추가 매출증가효과가 기대된다. K-CAB의 높은 경쟁력으로 2022년 이후에도 높은 성장세가 지속될 전망이다. K-CAB의 점진적인 글로벌 매출창출 기대된다. 우선 중국 뤄신사가 정제(2015년 L/O계약)로 2022년 상반기 품목허가, 3분기 출시할 예정(목표)이고, 주사제(2021년 L/O계약)로도 개발하고 있다. 중국에서 2022년에 품목허가와 제품출시가 될 경우에 70~80억원의 마일스톤이 유입된다. 판매로열티 수입은 중국 매출의 10%대초반이다. 참고로 중국 소화성 궤양 정제시장은 1.4조원내외이며, K-CAB이 출시되면 중국에서 경쟁약품은 다케켑 하나밖에 없어, 점진적인 매출성장이 가능할 전망이다. 미국에서 임상 1상도 진행 중이다. 2022년 2분기초쯤에 임상 1상 결과가 발표될 예정이고, 빠르면 하반기에 임상 3상 IND 신청한다는 계획이다. 오송 수액제공장이 2022년 2분기 가동 예정이다. 기존 충북 대소공장의 수액제 5,000만 BAG CAPA (약 800억원 매출)에서 추가로 5,500만 BAG CAPA의 오송공장을 완공, 2022년 2분기부터 본격 가동될 예정이다. 약 800억원의 추가 생산 여력이 발생하게 된다. 수액제 매출 성장도 기대된다. "
Pure Bank로서의 프리미엄 부각될 전망,"최근 대내외 불확실성 요인에도 불구, 은행의 양호한 실적 전망은 변함없음.대출 성장은 금융 당국의 대출규제 완화 기조를 바탕으로 견조한 모습을 지속할 전망. 대출 금리의 경우, 현재 국고 3년물은 2.62%에 달하는 반면 2월COFIX금리는 1.7%(신규), 1.44%(잔액)에 불과해 향후 충분한 상승 여력 존재. 대출 가산금리가 일부 축소되더라도, 전체 대출금리 및 은행 수익성(NIM)은 지속적으로 상승할 전망올해 은행 실적 호조, 비은행 부문(카드, 증권, 생보 등) 실적 부진이 예상되는 환경에서 은행 비중이 높은 우리금융지주의 실적 우위가 두드러질 전망.이는 당장 1분기 실적부터 확인이 가능할 것으로 보임. 아울러 지금은 상위사를 시작으로 금융지주 주주 환원 확대가 나타나는 분위기여서, 우리금융지주 또한 기존의 배당 이외에 추가적인 주주 환원 확대를 기대할 수 있는환경임. 우리금융지주의 2022년 1분기 예상 지배순이익은 7,813억원(+16.3% y-y)으로 주요 금융지주 중 유일한 두 자릿수 이익 성장 전망. 비은행 부진 부담이 적어, 이자이익 증분만큼 순이익 개선을 기대할 수 있음NIM은 지난 4분기 크게 상승한 만큼 올해 1분기는 전분기와 유사할 전망.대출금리 상승 및 인센티브 수령에 따른 상환 등으로 가계 신용대출은 전분기보다 감소하겠지만, 주택담보 및 기업대출이 견조한 성장을 보이면서 원화대출은 전분기보다 1.1% 성장 예상. 별다른 충당금 적립 이슈는 없으며,Credit cost는 0.15%로 전년 동기와 유사한 수준 전망2022년 예상 ROE는 11.3%(비지배, 신종 제외)에 달하는 반면 PBR은 0.43배로 저평가. 연간 DPS 기준 배당수익률도 6.6%에 달하는 만큼, 투자 매력이 높음. "
군비 증강에 쏠린 눈,"1분기 영업이익은 433억원(QoQ -47%, YoY -34%)으로 당초 예상보다 양호할 전망이다. 에어로스페이스와 디펜스 등 군수 부문의 비수기 진입, 시스템의 신사업 투자 비용 증가가 예정된 상태에서 테크윈, 정밀기계 등 민수 부문이 환율 효과가 뒷받침되며 양호한 수익성을 달성할 것이다. 우크라이나 전쟁을 계기로 유럽을 중심으로 군비 증강 움직임이 가시화되고 있는 점은 디펜스 사업 환경에 우호적일 것이다. K9자주포 운용국은 폴란드, 핀란드, 노르웨이, 에스토니아, 터키 등 유럽 국가들 위주다. 최근 호주와 이집트 대상 K9자주포 수출이 성사되는 등 해외 수주 모멘텀이 재개되고 있고, 6월경 호주 차기 장갑차 랜드400 우선협상대상자 선정 결과가 초미의 관심사. 에어로스페이스는 여객 수요 회복에 따라 항공기 부품 매출이 점진적으로 회복될 것이다. 물론 이와 연동돼 GTF 엔진 RSP 비용도 증가할 예정이다. 테크윈은 물류비, 재료비, 신모델 개발비 등 비용 요인이 높아졌지만, 여전히 북미 B2B 매출이 호조를 보이고 있어 재차 수익성이 회복될 것이다. 하반기로 가면서 반도체 수급난 등 비용 요인이 완화될 것이다. 파워시스템은 고유가가 전방 산업 투자 수요 증가로 이어질 수 있다는 점에서 우호적이다. 충분한 수주잔고를 확보했고, 고부가 애프터마켓 매출이 증가하고 있어 우상향 실적 기조를 보여줄 것이다. 정밀기계는 중국의 제로코로나 정책에 따른 봉쇄 정책과 공급난 등으로 시장의 불확실 요인이 상존하지만, 체질 개선 성과에 따라 양호한 수익성을 이어가는 한편, 고속기와 신장비 매출을 늘려 실적 안정성을 높여갈 계획이다. . 올해 매출액은 8% 증가한 6조 9,412억원, 영업이익은 8% 감소한 3,532억원으로 추정된다. 에어로스페이스의 RSP 비용과 시스템의 신사업 투자 비용이 증가하는 것을 제외하면, 과거 대비 한층 상향된 이익 규모를 유지할 것이다. 주가 방향성을 좌우하는 열쇠는 방산 부문 해외 수주 모멘텀이 될 것이다. 목표주가를 70,000원으로 상향한다. "
이차전지 및 전사 실적 턴어라운드 전망,"그 동안 '전사 수익성 둔화와 주가 하락'의 원인으로 작용해왔던 '이차전지 전해액 부문'의 실적 턴어라운드가 본격화될 것으로 전망한다. 솔브레인의 이차전지 전해액 부문은 주요 고객사로의 공급량 확대를 통해 지난 2H20부터 큰 폭의 매출 성장을 이뤄왔지만, 수익성은 원재료(전해질, LiPF6) 가격의 급등으로 인해 부진한 흐름을 겪어왔다. 실제 지난 2020년 8월 6.95만위안/톤에 거래되던 전해질(LiPF6)의 가격은 2022년 2월 기준 59.0만위안/톤으로 급등했었다. 그러나 2022년 3월초부터 하락세에 접어들기 시작해 최근(3월 29일 기준) 49.5만위안/톤(-16%MoM)까지 낮아졌다. 전해액 내 전해질(LiPF6)의 원가 비중이 60~70% 수준일 것으로 추정되기 때문에, 1Q22후반부터 이차전지 전해액의 수익성 개선이 본격화될 것으로 판단한다. 반도체와 디스플레이 소재 부문의 실적도 성장세에 진입할 전망이다. 반도체 소재는 고객사의 신규 공장 가동과 함께 에천트(Etchant)의 출하량 증가세가 지속되고, 디스플레이 부문은 대형 OLED 패널용 신규 소재를 공급하며 실적 성장세에 재진입 할 것이다. 솔브레인의 반도체 에천트는 '3D NAND의 고단화'와 '고객사의 신규 공장 가동(삼성전자 P3·P4·테일러, SK하이닉스 M15· M16·용인)'에 따른 중장기적인 수혜를 받을 것으로 예상되고, 디스플레이 소재는 국내 고객들의 대형 OLED패널 양산 확대에 따른 중장기적인 수혜를 받을 것으로 기대된다. 이에 따라 솔브레인의 전사 영업이익도 1Q22 505억원(+13% QoQ)으로 턴어라운드 한 뒤, 2022년 2,121억원(+12%YoY)과 2023년 2,428억원(+15%YoY)의 사상 최대치를 지속 경신해 나아갈 전망이다. 솔브레인의 주가는 '이차전지 전해액의 수익성 악화'와 '글로벌 경기 불확실성 확대' 등으로 인해 급락한 뒤, 최근 반등세를 보이고 있다. 그럼에도 주가는 아직 2022년 P/E 11.7배와 P/B 2.4배의 지극히 저평가된 영역에 머물러 있다. 이차전지 전해액의 수익성 개선이 가시화되고 있는 만큼, 반도체와 디스플레이 소재의 실적 성장성이 재 부각되며 주가 valuation의 정상화를 이끌 것으로 판단한다. 목표주가 31만원을 유지하고, 반도체 소재 업종 top pick으로 매수 추천을 지속한다. "
방향성에 주목,"1Q22 실적은 매출액 12.06조원(-2.6%), 영업이익 3.01조원(-28.7%) 전망한다. 가격 하락(DRAM -6%, NAND -5%)과 솔리다임 인수 관련 일회성 비용(재고자산 재평가) 등을 반영했다. 2Q22부터 가격 상승(DRAM +1%, NAND +6%)으로 실적이 개선될 전망이다. 서버 향 주문이 견조하게 증가하고 있다. 2Q22 매출액 13.77조원(+14.2%), 영업이익 4.08조원(+35.7%) 전망한다. 단기적으로 메모리 반도체 전망에 러시아-우크라이나 전쟁이 불확실성으로 작용하고 있다. 전쟁으로 유럽 내 IT 수요 둔화, 인플레이션에 따른 재화 소비 감소가 우려된다. 스마트폰, PC 등 B2C 관련 반도체 수요가 기존 예상 대비 다소 약할 수 있다. 그럼에도 메모리 상승 Cycle 방향성을 의심할 필요는 없다. 공급이 생각보다 느려질 전망이기 때문이다. 공정기술 난이도 상승, 해외 장비 장비 리드 타임 증가, 신규 팹 건설 소요 시간 증가 등이 예상된다. 이에 3Q22~1Q23 구간에서 메모리 생산 Bit Growth가 제한적일 전망이다. 그리고 만약 매크로 이슈로 반도체 수요 불확실성이 증폭될 경우, 생산업체들의 투자 계획이 하향될 가능성 높다. 2022년 매출액 59.6조원(+38.6% YoY), 영업이익 19.9조원(+60.1%)으로 사상 최대 매출을 재차 경신할 전망이다. 실적 컨센서스 상승 지속에도 불구하고, 최근 동사 주가는 이를 반영하지 못했다. 금리 상승에 따른 주식 시장 할인율 상승, 밸류에이션 멀티플 하락과 러시아-우크라이나 이슈에 따른 IT 수요 훼손 우려 때문으로 해석된다. 현재 주가는 할인율 상승은 모두 반영하고, 우크라이나 전쟁에 의한 수요 둔화 우려까지 상당 부분 반영한 상태다. 상승 Cycle 재진입에 의한 BPS 증가와 PBR 상승에 주목할 시기다. . "
바이오플러스; 명품 필러가 만든 명품 실적,"자체 개발한 ‘MDM Technology’를 기반으로 히알루론산(HA) 더말필러, 유착방지제, 관절조직수복재, 방광용조직수복재 등을 제조 및 판매한다. 2021년 기준 제품 매출 중 필러가 차지하는 비중은 약 86%이며 대표 제품은 HA필러 ‘SkinPlus-Hyal’이다. SkinPlus-Hyal은 2014년 식약처 품목허가 획득 이후 상품성을 인정 받아 시중 제품 대비 ASP 프리미엄을 받고 있으며 이를 기반으로 국내외에서 가파른 성장을 이어가고 있다. 한편 사업다각화 전략의 일환으로 개량형 보툴리늄 톡신, 개량형 비만/당뇨치료제 개발을 위한 연구를 지속할 것으로 예상된다. 특히 보툴리늄 톡신은 통상적으로 필러와 Product Bundling 형태로 판매되는 경우가 많은 만큼 개량형 보툴리늄 톡신 개발을 위한 투자는 가속화될 전망이다. 자체 개발 ‘DVS(Divinyl Sulfone)’ 가교제가 적용된 HA필러 브랜드 SkinPlus-Hyal은 후발 주자임에도 불구하고 기술력을 바탕으로 큰 폭의 매출 성장을 지속할 전망이다. SkinPlus-Hyal의 기술 경쟁력은 크게 DVS 가교제의 높은 점도 및 응집력, 완전가교 수렴으로 인한 안전성 확보로 구분할 수 있다. DVS가 탑재된 SkinPlus-Hyal 판매 본격화로 바이오플러스의 전사 매출은 2018년 110억원에서 2021년 374억원까지 가파르게 성장했다(CAGR 66%). 비록 DVS 가교제와 관련한 헤게모니 이슈가 존재하지만 아직까지 공시 및 매체를 통해 밝혀진 DVS 관련 부작용 사례는 없는 것으로 파악된다. 또한 상품성을 인정 받아 기존 제품 대비 높은 ASP를 유지하고 있는 만큼 HA필러는 올해도 전사 외형 성장의 핵심으로 작용할 전망이다. 투자의견 ‘매수’, 목표주가 36,000원으로 커버리지를 개시한다. 목표주가는 Target PER 23.4배를 적용해 산출했다. 향후 생체유방, 생체연골대체재 등 히알루론산 기반 제품 출시를 통한 제품 믹스 개선, 2분기 중 하이난 의료관광특구 특별수입허가 제도를 통한 제품 승인 획득 및 중국향 매출 발생 등에 따른 밸류에이션 프리미엄이 가능한 만큼 국내 Peer 대비 투자매력은 높다고 판단한다. "
나이스디앤비 : 마라톤 러너의 진면목,"나이스디앤비는 기업 전문 신용조회업(CB, credit bureau) 사업자다. 2021년 순이익은 133억원으로 지난 5년간 연평균 19% 증가했다. 경제성장에 따른 금융기관 및 민간/공공 부문의 평가사업 니즈 확대와 신용정보 활용도 증대에 따른 부가서비스 개발 진척으로 안정적인 성장을 구가한다. 특히 데이터베이스 및 해외 네트워크 깊이와 평가 노하우 측면에서 진입장벽이 존재한다. 4개 업체가 기업 신용조회업 시장을 과점하며, 나이스디앤비는 시장점유율 약 20%로 업계 3위다. 신용인증과 글로벌 기업정보가 핵심 수익원 2021년 영업수익 분포를 살펴보면, 수익의 73%는 나이스디앤비에서, 27%는 지분율 67% 자회사인 나이스디앤알에서 발생한다. 나이스디앤알은 동반성장 등 중소기업 비즈니스 지원 사업과 서비스 품질 및 마케팅 조사 등 리서치 전문 사업을 영위하며, 영업이익률은 전사 영업이익률과 유사한 21%다. 한편 나이스디앤비의 별도 기준 사업부문별 영업수익 비중은 각각 신용인증(TCB 포함) 62%, 글로벌 기업정보 29%, 기타 9%다. 글로벌 기업정보와 신용인증 부문 성장과 배당 확대가 긍정적 실적 증가의 핵심 동인은 글로벌 기업정보와 신용인증 서비스 수요의 구조적 확대다. 글로벌 기업정보 부문은 글로벌 D&B 네트워크를 바탕으로 무역보험공사 등 국내기관에게 해외기업 정보를, 해외기관에게는 국내기업 정보를 판매하는 비즈니스다. 최근 실시간으로 연동되는 API 방식의 데이터 서비스 수요가 높아지고 있다. 차별화된 커버리지를 바탕으로 국내에서 글로벌 기업정보 관련 독과점적 지위를 누려 수익 증대가 예상된다. 신용인증 부문은 TCB 경쟁심화에 따른 수익성 악화에도 불구하고, 기술상장특례 기술평가나 중대재해처벌법 등 ESG 관련 민간평가 수요가 늘어나는 점이 긍정적이다. 배당에도 주목한다. 2021년 DPS는 230원으로 지난 5년간 연평균 22% 늘어났다. 완만하지만 지속적인 성장과 높은 진입장벽, 별도 기준 배당성향 30%를 유지하는 주주환원정책이 배당 확대의 바탕이 된다. "
